RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,3/31/2018,3/31/2019,3/31/2020,3/31/2021,3/31/2022,3/31/2023,2024.00,,,,,,,18-19,19-20,20-21,21-22,22-23,Incremento annual promedio
38992,489,Highlands Ranch,city,CO,CO,"Denver-Aurora-Lakewood, CO",Douglas County,1909.918826,1980.341531,2045.172222,2070.226191,2329.488156,2498.480247,,,,,,,,,,,,,
54294,490,San Angelo,city,TX,TX,"San Angelo, TX",Tom Green County,928.9433662,972.9394972,1017.880494,1070.720298,1136.771701,1184.246032,,,,,,,,,,,,,
41059,491,Sterling,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,1745.225203,1736.406315,1816.697628,1821.531173,2040.133555,2219.912142,,,,,,,,,,,,,
40355,492,Pittsburg,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,1991.888029,2146.454042,2266.846479,2378.336795,2571.692474,2709.725926,,,,,,,,,,,,,
44583,493,Chino,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2269.370298,2295.893521,2319.045847,2767.50525,3085.102722,3165.776862,,,,,,,,,,,,,
52696,494,Johnson City,city,TN,TN,"Johnson City, TN",Washington County,716.5893776,742.9795588,764.3626651,826.3493468,970.0151896,1070.375661,,,,,,,,,,,,,
12773,495,Mission Viejo,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2101.356969,2160.814975,2194.705334,2265.12265,2848.856367,2891.654386,,,,,,,,,,,,,
53359,496,Missoula,city,MT,MT,"Missoula, MT",Missoula County,925.8927657,954.3572854,999.2924296,1192.948139,1407.774809,1420.555556,,,,,,,,,,,,,
53569,497,Newnan,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Coweta County,1264.323323,1349.954448,1383.865984,1538.985819,1871.327646,1962.823935,,,,,,,,,,,,,
54628,498,Sunrise,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1658.863081,1739.039276,1788.050215,1894.479295,2308.684579,2607.818716,,,,,,,,,,,,,
42150,499,Hawthorne,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1469.630187,1572.187444,1649.122749,1705.091897,1895.978355,2076.262897,,,,,,,,,,,,,
26319,500,Orem,city,UT,UT,"Provo-Orem, UT",Utah County,1178.045722,1217.962574,1218.503086,1285.096072,1519.065932,1582.130556,,,,,,,,,,,,,
13444,501,Rapid City,city,SD,SD,"Rapid City, SD",Pennington County,929.8130479,933.1409514,953.0904791,1033.591458,1218.655799,1277.847756,,,,,,,,,,,,,
396020,502,Arden-Arcade,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,1276.441297,1370.919499,1457.92834,1553.226797,1778.463816,1817.132908,,,,,,,,,,,,,
17453,503,Spokane Valley,city,WA,WA,"Spokane-Spokane Valley, WA",Spokane County,942.8944594,1059.663039,1104.274742,1276.328201,1520.34561,1544.444444,,,,,,,,,,,,,
39071,505,Humble,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,,,,,,1235.5,,,,,,,,,,,,,
46325,506,Loveland,city,CO,CO,"Fort Collins, CO",Larimer County,1375.139684,1441.087289,1495.438956,1523.903999,1742.603297,1820.239683,,,,,,,,,,,,,
44641,507,Cleveland,city,TN,TN,"Cleveland, TN",Bradley County,908.0087963,945.8539969,966.3751909,1098.084488,1263.702532,1385.32963,,,,,,,,,,,,,
45878,508,Indio,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,2766.134589,2711.888889,,,,,,,,,,,,,
40919,509,Simpsonville,city,SC,SC,"Greenville-Anderson, SC",Greenville County,1317.734298,1362.77499,1385.900974,1459.634042,1637.029241,1748.646456,,,,,,,,,,,,,
44571,510,Cheyenne,city,WY,WY,"Cheyenne, WY",Laramie County,960.5931818,1003.376868,1053.780315,1089.956046,1193.510915,1283.424242,,,,,,,,,,,,,
54902,511,Valdosta,city,GA,GA,"Valdosta, GA",Lowndes County,948.7746635,956.0136751,995.1540393,1075.700352,1285.368848,1297.238095,,,,,,,,,,,,,
33801,512,Saint George,city,UT,UT,"St. George, UT",Washington County,1282.991812,1354.876961,1365.962282,1539.901642,1718.769347,1790.877778,,,,,,,,,,,,,
47762,513,South Gate,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,1978.222222,,,,,,,,,,,,,
31892,514,Gulfport,city,MS,MS,"Gulfport-Biloxi, MS",Harrison County,,,,,1202.536965,1270.555556,,,,,,,,,,,,,
31567,515,Flagstaff,city,AZ,AZ,"Flagstaff, AZ",Coconino County,1434.30057,1490.961044,1583.526341,1763.570801,2150.33825,2264.213889,,,,,,,,,,,,,
46863,516,Ogden,city,UT,UT,"Ogden-Clearfield, UT",Weber County,763.4916336,805.6430759,869.8428961,974.3191525,1139.108028,1278.320106,,,,,,,,,,,,,
16785,517,Apex,city,NC,NC,"Raleigh-Cary, NC",Wake County,1384.922627,1468.276515,1479.089873,1551.411465,1818.087537,1886.963799,,,,,,,,,,,,,
33450,518,Plantation,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1677.446954,1715.473149,1778.694272,1855.049307,2400.106672,2501.588022,,,,,,,,,,,,,
41109,519,Suffolk,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk City,1231.232376,1271.273497,1313.097055,1381.943195,1645.179712,1690.994949,,,,,,,,,,,,,
38583,520,Fort Smith,city,AR,AR,"Fort Smith, AR-OK",Sebastian County,701.4671133,717.3126437,736.1152036,806.0654448,925.3133461,1000.916667,,,,,,,,,,,,,
20776,521,Terre Haute,city,IN,IN,"Terre Haute, IN",Vigo County,,,,812.2823024,929.5877765,962.4444444,,,,,,,,,,,,,
397329,522,Holland,city,MI,MI,"Grand Rapids-Kentwood, MI",Ottawa County,857.0825402,898.198803,921.7609003,992.7775992,1116.621014,1261.416667,,,,,,,,,,,,,
13366,523,Port Charlotte,city,FL,FL,"Punta Gorda, FL",Charlotte County,1170.693069,1211.325901,1272.216254,1488.522924,1897.06314,2119.321549,,,,,,,,,,,,,
26964,524,Santa Monica,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3165.254699,3253.692838,3310.460209,3120.038997,3490.121898,3671.028597,,,,,,,,,,,,,
18329,525,Goodyear,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1247.252365,1331.34835,1450.327223,1698.370707,1985.271444,2031.98666,,,,,,,,,,,,,
5470,526,Lacey,city,WA,WA,"Olympia-Lacey-Tumwater, WA",Thurston County,1484.845057,1574.059558,1703.195918,1873.24385,2109.522,2156.920378,,,,,,,,,,,,,
24307,527,Dallas,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Paulding County,,,1469.854875,1667.803602,1909.906503,2042.348922,,,,,,,,,,,,,
17040,528,Bismarck,city,ND,ND,"Bismarck, ND",Burleigh County,,,,,,1025.138889,,,,,,,,,,,,,
38581,529,Fort Pierce,city,FL,FL,"Port St. Lucie, FL",Saint Lucie County,,,,,1780.008254,2101.968254,,,,,,,,,,,,,
53148,530,Manteca,city,CA,CA,"Stockton, CA",San Joaquin County,,,,2079.603741,2438.565565,2431.025132,,,,,,,,,,,,,
45291,531,Florence,city,SC,SC,"Florence, SC",Florence County,,,,1110.752682,1190.364357,1352.079365,,,,,,,,,,,,,
45449,532,Glen Burnie,city,MD,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County,1260.859216,1302.263196,1340.290378,1433.961448,1624.159791,1607.177198,,,,,,,,,,,,,
31525,533,Fall River,city,MA,MA,"Providence-Warwick, RI-MA",Bristol County,986.3096433,1073.920236,1160.477515,1281.374009,1460.931729,1581.054762,,,,,,,,,,,,,
32921,534,Monroe,city,LA,LA,"Monroe, LA",Ouachita Parish,,,,,,1333.166667,,,,,,,,,,,,,
31580,535,Florissant,city,MO,MO,"St. Louis, MO-IL",Saint Louis County,1082.765935,1128.774913,1168.326957,1228.218128,1383.032714,1502.619014,,,,,,,,,,,,,
26366,536,Palm Coast,city,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Flagler County,1290.399813,1353.082177,1412.513474,1563.359479,1944.698172,2040.660053,,,,,,,,,,,,,
16701,537,Albany,city,GA,GA,"Albany, GA",Dougherty County,581.5148973,601.639164,638.8103374,690.7557578,791.1369408,832.8472222,,,,,,,,,,,,,
53100,538,Macomb,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,,,,,1758.694062,1760.25,,,,,,,,,,,,,
52333,539,Greenwood,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Johnson County,1259.133854,1289.763357,1354.890168,1478.682212,1656.120956,1711.612271,,,,,,,,,,,,,
38968,540,Herndon,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,1784.287781,1831.143273,1845.532931,1801.080728,2030.873675,2144.905871,,,,,,,,,,,,,
51758,541,Duluth,city,MN,MN,"Duluth, MN-WI",Saint Louis County,1167.45943,1198.969198,1230.501051,1308.660743,1384.219372,1523.219373,,,,,,,,,,,,,
34780,542,Westminster,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,,,,2527.367805,2641.952381,,,,,,,,,,,,,
51534,543,Conyers,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Rockdale County,1114.912623,1199.262176,1252.441867,1438.308958,1720.803617,1824.158696,,,,,,,,,,,,,
737787,544,San Tan Valley,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Pinal County,1174.692793,1304.829199,1427.436826,1704.610819,1999.630466,2045.929613,,,,,,,,,,,,,
33031,545,Nashua,city,NH,NH,"Manchester-Nashua, NH",Hillsborough County,1318.23258,1407.688515,1470.036231,1531.772097,1823.627776,1885.747475,,,,,,,,,,,,,
30236,546,Appleton,city,WI,WI,"Appleton, WI",Outagamie County,,,,,979.9053251,1072.033333,,,,,,,,,,,,,
32471,547,Leesburg,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,1573.828771,1644.234766,1644.999517,1706.274234,1966.42723,2159.094017,,,,,,,,,,,,,
24359,548,Deltona,city,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,1220.01398,1306.411239,1365.706784,1482.414831,1791.274567,1890.511111,,,,,,,,,,,,,
52417,549,Harlingen,city,TX,TX,"Brownsville-Harlingen, TX",Cameron County,794.5974745,811.645579,832.448628,863.9941602,942.4999254,1026.675,,,,,,,,,,,,,
31403,550,Ellicott City,city,MD,MD,"Baltimore-Columbia-Towson, MD",Howard County,1662.988707,1669.810667,1709.468867,1772.655777,2013.7797,2031.163399,,,,,,,,,,,,,
24965,551,Greer,city,SC,SC,"Greenville-Anderson, SC",Greenville County,1209.223356,1249.814764,1295.357721,1371.377967,1521.881184,1663.105556,,,,,,,,,,,,,
12886,552,Muncie,city,IN,IN,"Muncie, IN",Delaware County,645.9425629,704.7406074,724.1932297,809.3121587,861.4635032,979.4348291,,,,,,,,,,,,,
41587,553,Waukegan,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,983.9310841,1009.552737,1053.305188,1115.174072,1215.341285,1324.444444,,,,,,,,,,,,,
10451,554,Bloomington,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1476.152435,1553.871869,1597.40403,1595.461627,1720.363702,1755.500052,,,,,,,,,,,,,
51757,555,Duluth,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1291.017878,1334.745799,1400.620684,1512.098746,1823.859839,1844.653788,,,,,,,,,,,,,
33865,556,Sanford,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Seminole County,1222.308383,1289.736256,1333.146907,1420.613306,1741.524147,1863.605848,,,,,,,,,,,,,
53415,557,Morgantown,city,WV,WV,"Morgantown, WV",Monongalia County,1113.515217,1131.578401,1149.136082,1198.111753,1253.34728,1320.325092,,,,,,,,,,,,,
12864,558,Mount Pleasant,city,SC,SC,"Charleston-North Charleston, SC",Charleston County,1486.052128,1533.568199,1591.155676,1699.860509,1990.13087,2247.377289,,,,,,,,,,,,,
24120,559,Clifton,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,1907.884046,1919.65469,2049.813268,2164.544473,2402.736335,2553.733333,,,,,,,,,,,,,
54529,560,Stafford,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Stafford County,1564.052685,1611.433315,1652.980031,1759.828017,1979.887027,2152.652778,,,,,,,,,,,,,
40013,561,Newton,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2209.841557,2274.249641,2366.87881,2327.3263,2587.27916,2878.072399,,,,,,,,,,,,,
27768,562,Warner Robins,city,GA,GA,"Warner Robins, GA",Houston County,853.7783948,897.087954,922.080472,1031.513145,1244.734315,1360.277778,,,,,,,,,,,,,
14446,563,Waldorf,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Charles County,1509.457696,1548.283377,1595.473187,1745.698003,1928.904478,1986.564216,,,,,,,,,,,,,
34637,564,Walnut Creek,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2369.430573,2409.599572,2476.52713,2462.38483,2660.876806,2717.038654,,,,,,,,,,,,,
4502,565,Easton,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,1135.009038,1196.118532,1233.757839,1417.731483,1616.95994,1667.055556,,,,,,,,,,,,,
6665,566,Quincy,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1972.014051,2044.85429,2114.686976,2063.771418,2331.99693,2516.689587,,,,,,,,,,,,,
126423,567,Town 'n' Country,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1241.872758,1285.754441,1341.487712,1428.210649,1882.121525,1916.894432,,,,,,,,,,,,,
13653,568,Saint Cloud,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Osceola County,1498.396675,1587.562064,1651.69779,1772.017566,2157.342837,2278.266484,,,,,,,,,,,,,
18765,569,Jonesboro,city,AR,AR,"Jonesboro, AR",Craighead County,961.1632568,988.1080113,1016.360324,1071.286431,1147.432183,1265.625,,,,,,,,,,,,,
20337,570,San Ramon,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2560.47659,2598.159497,2592.348571,2670.712145,2920.159177,2997.08569,,,,,,,,,,,,,
51414,571,Citrus Heights,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,1277.282185,1341.39665,1379.005477,1534.357509,1747.290901,1790.87598,,,,,,,,,,,,,
46604,572,Mooresville,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,1190.861662,1278.583883,1324.757751,1430.84002,1659.99086,1731.166203,,,,,,,,,,,,,
33287,573,Owensboro,city,KY,KY,"Owensboro, KY",Daviess County,,,,,,982.5,,,,,,,,,,,,,
10528,574,Brandon,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1300.578958,1342.722367,1423.954239,1496.697829,1894.301443,2032.206349,,,,,,,,,,,,,
54944,575,Victoria,city,TX,TX,"Victoria, TX",Victoria County,,,,,955.4321216,1027.433333,,,,,,,,,,,,,
17394,576,Charleston,city,WV,WV,"Charleston, WV",Kanawha County,719.0571238,723.6810859,733.3788241,758.4913664,776.1484007,842.6388889,,,,,,,,,,,,,
7476,577,Troy,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,1344.012551,1362.979321,1412.260215,1450.796644,1629.018882,1640.502632,,,,,,,,,,,,,
46179,578,Lawrence,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,,,,,2059.648777,2254.088889,,,,,,,,,,,,,
54428,579,Sioux City,city,IA,IA,"Sioux City, IA-NE-SD",Woodbury County,,,,,,1265.5,,,,,,,,,,,,,
26222,580,Norwalk,city,CT,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,1772.885587,1811.98168,1876.036268,1986.91638,2210.988052,2404.943223,,,,,,,,,,,,,
839845,581,Poughkeepsie,city,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",Dutchess County,1114.854611,1213.588271,1289.030064,1633.409216,1777.313692,1853.239316,,,,,,,,,,,,,
5291,582,Iowa City,city,IA,IA,"Iowa City, IA",Johnson County,1055.828178,1063.88892,1064.350903,1098.4354,1137.163487,1197.274701,,,,,,,,,,,,,
3869,583,Buckeye,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1222.276535,1324.892773,1446.453395,1727.866475,2032.812454,2064.370707,,,,,,,,,,,,,
13059,584,O Fallon,city,MO,MO,"St. Louis, MO-IL",Saint Charles County,,,,,1720.40096,1808.055556,,,,,,,,,,,,,
23742,585,Bloomington,city,IL,IL,"Bloomington, IL",McLean County,783.3972599,799.671092,820.4424812,835.8338287,1011.971559,1137.19697,,,,,,,,,,,,,
31166,586,Danbury,city,CT,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,1709.096971,1798.24413,1831.092106,2044.24262,2180.822776,2394.118056,,,,,,,,,,,,,
26679,587,Rancho Cordova,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,192.3723521,196.4292599,208.5977415,217.7731133,355.1512943,2331.435606,,,,,,,,,,,,,
31732,588,Germantown,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,1506.672619,1533.729995,1565.075885,1624.218678,1845.034886,1901.848246,,,,,,,,,,,,,
53571,589,Newport Beach,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2574.212478,2647.962933,2814.031059,2979.105428,3617.959195,3749.511733,,,,,,,,,,,,,
19411,590,Mission,city,TX,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County,,,,,1451.390877,1540.555556,,,,,,,,,,,,,
17191,591,Brooklyn Park,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,,,,1539.312412,1643.5321,1676.25,,,,,,,,,,,,,
13213,592,Pasco,city,WA,WA,"Kennewick-Richland, WA",Franklin County,,1267.505334,1334.71094,1428.823018,1615.660374,1787.5,,,,,,,,,,,,,
16733,593,Alpharetta,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,1555.387672,1609.780004,1645.473928,1726.958801,2169.443276,2238.683847,,,,,,,,,,,,,
7883,594,Westland,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,832.9949211,839.3263151,887.4622293,952.2960297,1080.268372,1119.263889,,,,,,,,,,,,,
10226,595,Avondale,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1151.447098,1252.14176,1360.946832,1559.75883,1883.637998,1869.042375,,,,,,,,,,,,,
44504,596,Cedar Park,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Williamson County,1283.80806,1348.205969,1409.596093,1472.410263,1742.066461,1788.724932,,,,,,,,,,,,,
12214,598,Kirkland,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,1908.415499,1970.40516,2109.629398,2092.520957,2387.061568,2453.775351,,,,,,,,,,,,,
7217,599,Springdale,city,AR,AR,"Fayetteville-Springdale-Rogers, AR",Washington County,,,,,,1559.583333,,,,,,,,,,,,,
51835,600,Eau Claire,city,WI,WI,"Eau Claire, WI",Eau Claire County,,,,,877.3610206,1014.041667,,,,,,,,,,,,,
25066,601,Hattiesburg,city,MS,MS,"Hattiesburg, MS",Forrest County,,,,,1208.580858,1335.528846,,,,,,,,,,,,,
34248,602,Temple,city,TX,TX,"Killeen-Temple, TX",Bell County,1068.620465,1082.650112,1147.517521,1252.33361,1518.202989,1556.233333,,,,,,,,,,,,,
4329,603,Deerfield Beach,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1551.593401,1617.759112,1623.774509,1758.713989,2176.682574,2487.976307,,,,,,,,,,,,,
50742,604,Apple Valley,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,768.2081551,860.2277892,890.5525875,1134.108261,1626.569603,1739.744048,,,,,,,,,,,,,
53304,605,Middletown,city,OH,OH,"Cincinnati, OH-KY-IN",Butler County,772.9064849,793.7429609,825.1291656,896.7281363,986.7753659,1074.166667,,,,,,,,,,,,,
41460,606,Valparaiso,city,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Porter County,,,,,1340.777494,1466.944444,,,,,,,,,,,,,
37303,607,Battle Creek,city,MI,MI,"Battle Creek, MI",Calhoun County,,,,,,1072.642857,,,,,,,,,,,,,
10608,608,Buena Park,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2342.545261,2445.013319,2563.849316,2687.784932,3039.449487,3131.888889,,,,,,,,,,,,,
20535,609,Snellville,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1266.23821,1380.490992,1441.443979,1641.670991,1903.63522,2075.514111,,,,,,,,,,,,,
11087,610,Denham Springs,city,LA,LA,"Baton Rouge, LA",Livingston Parish,,,,,,1318.916667,,,,,,,,,,,,,
24339,611,Decatur,city,IL,IL,"Decatur, IL",Macon County,,,,,,825,,,,,,,,,,,,,
24245,612,Covina,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,2141.8269,2336.840404,2704.5,,,,,,,,,,,,,
7784,613,Watsonville,city,CA,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County,,,,,,2890,,,,,,,,,,,,,
51239,614,Camarillo,city,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,2245.0328,2333.623969,2453.838285,2589.971588,2906.949335,2957.343254,,,,,,,,,,,,,
7101,615,Slidell,city,LA,LA,"New Orleans-Metairie, LA",Saint Tammany Parish,1226.122945,1227.177143,1267.879588,1330.555214,1564.701867,1552.305556,,,,,,,,,,,,,
39133,616,Jackson,city,TN,TN,"Jackson, TN",Madison County,,,,,1175.390866,1319.666667,,,,,,,,,,,,,
45243,617,Farmington Hills,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,902.8212881,933.5886885,942.8184161,1063.635434,1171.560375,1170.064103,,,,,,,,,,,,,
50764,618,Arlington Heights,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1331.461857,1366.681856,1366.42714,1359.044675,1591.969395,1781.539072,,,,,,,,,,,,,
27136,619,Smyrna,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,1228.768296,1313.903734,1347.369477,1452.500935,1762.745851,1824.186201,,,,,,,,,,,,,
38004,620,Conway,city,AR,AR,"Little Rock-North Little Rock-Conway, AR",Faulkner County,953.0058657,975.7200697,1032.596138,1105.137985,1231.300893,1328.603989,,,,,,,,,,,,,
55006,621,Wake Forest,city,NC,NC,"Raleigh-Cary, NC",Wake County,1295.998704,1327.818401,1383.051694,1457.653914,1717.186097,1801.029942,,,,,,,,,,,,,
32999,622,Mountain View,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3259.352176,3367.086613,3480.732753,2969.255298,3401.727005,3545.379142,,,,,,,,,,,,,
17761,623,Des Plaines,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1475.894098,1533.192288,1602.613767,1614.462021,1716.373623,1861.918803,,,,,,,,,,,,,
6365,624,Oviedo,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Seminole County,1501.1172,1564.341105,1614.330535,1677.697849,2049.746105,2144.169925,,,,,,,,,,,,,
50677,625,Alhambra,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1849.19679,1945.231478,2001.879111,2058.074352,2316.537603,2458.531944,,,,,,,,,,,,,
18025,626,Evanston,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1723.625434,1766.103956,1818.319255,1845.132885,2074.590226,2225.24949,,,,,,,,,,,,,
31093,627,Cranston,city,RI,RI,"Providence-Warwick, RI-MA",Providence County,,,,,1528.788589,1712.5,,,,,,,,,,,,,
14584,628,Westerville,city,OH,OH,"Columbus, OH",Franklin County,,,,1234.817059,1410.342253,1517.766667,,,,,,,,,,,,,
5924,629,Miami Beach,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,1887.876063,1920.444406,1970.034751,2145.210179,2923.997533,3175.709113,,,,,,,,,,,,,
46431,630,Maryville,city,TN,TN,"Knoxville, TN",Blount County,1064.6033,1123.310142,1168.236808,1338.958264,1639.102215,1807.486111,,,,,,,,,,,,,
25193,631,Houma,city,LA,LA,"Houma-Thibodaux, LA",Terrebonne Parish,,,,,,1257.111111,,,,,,,,,,,,,
27512,632,Upland,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,1610.689878,1694.680783,1766.316044,1921.338928,2303.117107,2312.249788,,,,,,,,,,,,,
21203,633,Wesley Chapel,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,1477.744024,1517.242551,1576.605529,1739.482343,2170.370727,2294.149175,,,,,,,,,,,,,
32311,634,Kingsport,city,TN,TN,"Kingsport-Bristol, TN-VA",Sullivan County,,,,,,1222.777778,,,,,,,,,,,,,
10723,636,Carson,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,2913.256206,3087.5,,,,,,,,,,,,,
33889,637,Schaumburg,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1379.724084,1422.195569,1479.79821,1504.790153,1666.696548,1800.834178,,,,,,,,,,,,,
5621,638,Lexington,city,NC,NC,"Winston-Salem, NC",Davidson County,,,,,,1718.133333,,,,,,,,,,,,,
12292,639,Lakewood,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,2456.676154,2864.169123,2967.373016,,,,,,,,,,,,,
20323,640,Salisbury,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,,,,877.1158425,1067.302698,1142.5,,,,,,,,,,,,,
41128,641,Sumter,city,SC,SC,"Sumter, SC",Sumter County,831.7114687,883.9163425,907.4570528,989.656216,1202.737117,1240.138047,,,,,,,,,,,,,
397383,642,Johns Creek,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,1660.995956,1740.14029,1789.285622,1827.020258,2293.244412,2378.220328,,,,,,,,,,,,,
53585,643,Noblesville,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Hamilton County,1205.252428,1246.233036,1300.174179,1423.391993,1564.726908,1696.038462,,,,,,,,,,,,,
54759,644,Turlock,city,CA,CA,"Modesto, CA",Stanislaus County,1246.390568,1340.998365,1438.334762,1619.556609,1840.905082,1937.763889,,,,,,,,,,,,,
25841,645,Mechanicsburg,city,PA,PA,"Harrisburg-Carlisle, PA",Cumberland County,1270.289091,1317.914608,1361.627635,1404.224804,1636.868075,1687.814815,,,,,,,,,,,,,
47082,646,Pharr,city,TX,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County,,,,,,1125.694444,,,,,,,,,,,,,
27491,647,Tustin,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2186.461233,2214.43219,2316.661217,2367.606083,2914.960549,2965.133987,,,,,,,,,,,,,
53812,648,Parma,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,787.1128269,825.5416613,824.7305238,919.5500978,992.8619975,1053.385714,,,,,,,,,,,,,
39798,649,Milpitas,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2924.039635,2939.284224,3015.610001,2891.35041,3162.638325,3332.309103,,,,,,,,,,,,,
34940,650,Yuba City,city,CA,CA,"Yuba City, CA",Sutter County,,,,,1749.31651,1816.198413,,,,,,,,,,,,,
